	ODK	Tijnje	0	3
	AVVLO	Friso (A)	3	5
	Frisia	MN en W	1	7
	Wez Handich	Lauwers	12	0
1962-05-20	Meeuwen (L)	Trynwalden	7	1
	ADO (H)	ODA (B)	6	1
	Hermes (B)	TFS	3	2
	Blauw Wit (Bu)	WTEF	3	9
	WWIJD	Sneek	1	1
	Tijnje	MI	5	2
1962-05-27	TFS	DTS (S)	4	5
	Hermes (B)	ODA (B)	2	2
	Driehoek	Udiros	3	1
	Joure	Sportclub	3	5
	WTEF	Blauw Wit (Bu)	7	2
	Sneek	DTG	3	5
	Olympia (T)	Tietjerk	3	4
	Harich	Lege Geaen	8	1
1962-06-03	SVS	Trynwalden	2	2
	ADO (H)	TFS	4	3
	ODA (B)	DTS (S)	6	3
	Joure	VZK	7	5
	NSL	Olympia (T)	3	0
	MI	Tijnje	5	3
	VKV	DOS (B)	3	3
	Friso (A)	AVVLO	1	8
	MN en W	Frisia	1	2
	Lege Geaen	Harich	1	6
	Harkema	Wez Handich	3	5
1962-06-17	ODA (B)	ADO (H)	3	3
	DTS (S)	TFS	7	2
	Driehoek	VZK	4	5
	Sportclub	Udiros	3	3
	Wardy	WTEF	1	5
	DES '53	Friso (A)	4	2
	Lauwers	Harkema	1	8
	Itens	Spannum	2	5
1962-06-24	Hermes (B)	DTS (S)	3	1
	ODA (B)	TFS	2	6
	VZK	Driehoek	7	6
	Wardy	Blauw Wit (Bu)	1	3
	WWIJD	DTG	5	4
	NSL	Olympia (T)	3	4
	DOS (B)	VKV	5	2
1962-07-01	Trynwalden	Meeuwen (L)	0	8
	WIK '34	Meeuwen (L)	3	5
	TFS	ADO (H)	4	7
	DTS (S)	Hermes (B)	4	1
	Udiros	VZK	4	2
	DTG	Sneek	9	3
	Tietjerk	NSL	4	4
1962-08-19	SVS	WIK '34	2	2
	DTS (S)	ODA (B)	6	3
	Joure	Udiros	4	1
	MN en W	Frisia	9	1
1962-08-26	Meeuwen (L)	SVS	5	3
	VZK	Sportclub	1	11
	NSL	Tietjerk	5	3
	Tijnje	ODK	8	5
	ODK	MI	1	3
1962-09-02	ADO (H)	Meeuwen (L)	5	8
	Trynwalden	SVS	1	8
	VZK	Joure	4	8
	Tijnje	ODK	5	2
1962-09-09	Spannum	Harich	5	1
	Wez Handich	Zwaagwesteinde	15	2
	Driehoek	Sportclub	3	7
1962-09-16	Meeuwen (L)	Sportclub	3	4
	Wez Handich	Spannum	7	2
	NSL	Olympia (T)	2	3
1962-09-23	Olympia (T)	It Fean	2	7
1962-09-30	Sportclub	ADO (H)	3	1
1962-04-29	Rood Zwart	DES (N)	5	6
	VDW	AKC '54	6	3
	WIK (S)	Spes (E)	1	6
	TOP (P)	Balkbrug	7	0
	Wapse	Vefo	4	2
1962-06-24	DES (N)	Rood Zwart	7	3
	OLS	VDW	0	3
	Animo (Dkb)	Spes (E)	3	5
	UDI (K)	WIK (S)	6	4
	Noveas	EMOS	4	3
	Wapse	Balkbrug	1	0
1962-09-02	Animo (Dkb)	WIK (S)	5	6
1961-09-10	UDI (T)	Wees Kwiek	3	3
1961-09-24	Animo (W)	Roko	5	3
	WSS	SBO	3	4
1961-10-01	Animo (W)	WSS	9	8
	SBO	Roko	5	2
	DDK (Z)	VSV	6	3
1961-10-15	Animo (W)	Wees Kwiek	8	5
	WSS	UDI (T)	1	7
1961-10-22	VSV	DDK (Z)	6	4
1961-10-29	Roko	Wees Kwiek	2	4
	WSS	Animo (W)	3	3
1961-11-12	Animo (W)	SBO	9	1
	WSS	Roko	6	0
	VSV	SOS '60	3	1
1961-11-19	Roko	Animo (W)	5	2
	SBO	WSS	1	6
1961-11-26	Animo (W)	UDI (T)	5	5
	WSS	Wees Kwiek	0	1
1962-04-15	Roko	WSS	3	2
	SBO	Animo (W)	2	1
	Wees Kwiek	UDI (T)	2	1
1962-04-29	Wees Kwiek	Roko	2	0
	SOS '60	VSV	4	1
1962-05-13	SBO	Wees Kwiek	3	3
1962-05-20	UDI (T)	Animo (W)	4	2
	Wees Kwiek	WSS	3	0
1962-05-27	SBO	UDI (T)	2	5
	SOS '60	DDK (Z)	13	2
1962-06-17	UDI (T)	SBO	4	1
1961-10-01	Blauw Zwart	WIK (E)	5	3
1961-10-22	Centrum	WIK (E)	3	9
1961-11-12	Blauw Zwart	Centrum	9	4
1962-04-01	WIK (E)	Centrum	3	6
1962-05-06	Starveld	Zwaluwen (Ze)	2	5
1961-09-10	Zwart Wit	Ons Clubje	3	3
	UNI (K)	SDO (W)	1	2
	DSE	Oostloorn	4	2
	Oranje Zwart	Be Quick (Z)	5	2
1961-09-17	Emmeloord	Flitsers	5	0
	KIOS '45	SDO (W)	4	3
	Actief (V)	TOP (V)	6	4
	Oostloorn	UNI (K)	4	2
	DOS Kampen	Marknesse	6	1
1961-09-24	Actief (V)	Oostloorn	5	2
	DSE	UNI (K)	4	1
	Be Quick (Z)	DOS Kampen	5	4
	Oranje Zwart	Be Fair (K)	15	2
1961-10-01	SDO (W)	DSE	3	2
	TOP (V)	UNI (K)	4	1
	DOS Kampen	Be Fair (K)	9	2
1961-10-08	OKC (Old)	Ons Clubje	9	1
	SDO (W)	Oostloorn	2	2
	DOS Kampen	Oranje Zwart	3	9
	Be Quick (Z)	Marknesse	10	2
1961-10-15	KIOS '45	UNI (K)	10	4
	Actief (V)	SDO (W)	2	2
	Oostloorn	TOP (V)	5	3
	Flitsers	Emmeloord	1	9
	Sirios	Sparta (Zw)	5	8
	Marknesse	Be Fair (K)	7	2
1961-10-22	Zwart Wit	OKC (Old)	13	1
	KIOS '45	DSE	6	0
	TOP (V)	SDO (W)	4	2
	Be Quick (Z)	Be Fair (K)	5	3
1961-10-29	KIOS '45	Oostloorn	10	2
	DSE	Actief (V)	2	1
	Oranje Zwart	Marknesse	8	3
1961-11-12	Sirios	NKV (Na)	3	1
	KIOS '45	Actief (V)	8	4
	Oostloorn	DSE	2	7
	Marknesse	DOS Kampen	0	13
1961-11-19	Ons Clubje	Zwart Wit	1	4
	KIOS '45	TOP (V)	10	3
	Oostloorn	SDO (W)	3	5
	Oranje Zwart	DOS Kampen	8	1
	Be Fair (K)	Marknesse	1	4
	NKV (Na)	Sparta (Zw)	5	4
1961-11-26	Actief (V)	UNI (K)	5	0
	Be Fair (K)	DOS Kampen	1	12
1962-02-11	Oostloorn	Actief (V)	1	3
1962-02-25	SDO (W)	KIOS '45	0	8
	UNI (K)	Actief (V)	1	6
	DOS Kampen	Be Quick (Z)	7	7
1962-03-18	Actief (V)	KIOS '45	4	6
1962-03-25	SDO (W)	TOP (V)	6	5
	Actief (V)	DSE	3	2
1962-04-01	Oostloorn	KIOS '45	0	8
	DSE	TOP (V)	11	1
	SDO (W)	Actief (V)	3	5
1962-04-22	UNI (K)	KIOS '45	0	11
1962-04-29	SDO (W)	UNI (K)	3	1
	Marknesse	Be Quick (Z)	2	13
1962-05-06	OKC (Old)	Zwart Wit	3	1
	TOP (V)	DSE	5	4
1962-05-13	UNI (K)	Oostloorn	7	2
	Be Quick (Z)	Oranje Zwart	1	3
1962-05-20	TOP (V)	Oostloorn	7	2
	Marknesse	Oranje Zwart	0	10
1962-05-27	NKV (Na)	Sirios	12	1
	Ons Clubje	OKC (Old)	0	5
1962-06-03	DSE	SDO (W)	9	1
	KIOS '45	Oranje Zwart	4	3
	UNI (K)	TOP (V)	5	4
1962-06-10	UNI (K)	DSE	3	2
1962-06-17	Oranje Zwart	Zwart Wit	3	2
1962-06-24	Zwart Wit	KIOS '45	4	2
1961-09-10	ELTO (B)	TOGO (G)	4	11
	ONDO (M)	Stormvogels (W)	10	3
	De Poel	Blauw Wit (K)	4	13
	Olympia (W)	WKV	4	7
1961-09-24	Zeelandia	VIOS (K)	6	6
	TOP (A)	TOGO (G)	4	15
	Stormvogels (W)	VEDO	4	10
	Luctor	De Poel	18	4
	WKV	Volharding	1	7
	Olympia (W)	Vitesse (W)	7	2
1961-10-01	Zuidwesters	VIOS (K)	8	5
	Zeelandia	ELTO (B)	5	1
	Animo (S)	TOP (A)	18	5
	VEDO	ONDO (M)	3	4
	Blauw Wit (K)	Luctor	1	6
	Volharding	Olympia (W)	10	4
1961-10-08	ELTO (B)	Animo (S)	3	4
	Zeelandia	Zuidwesters	5	6
	AKC (Aa)	ONDO (M)	6	10
	Stormvogels (W)	KVL	2	5
	Olympia (W)	Luctor	4	11
	WKV	De Poel	3	4
	DOS (N)²	Atlas	3	4
1961-10-15	TOGO (G)	Animo (S)	5	3
	VIOS (K)	ELTO (B)	5	3
	VEDO	AKC (Aa)	3	5
	KVL	ONDO (M)	4	16
	De Poel	Luctor	3	14
	WKV	Vitesse (W)	4	1
	Blauw Wit (K)	Olympia (W)	4	4
1961-10-22	TOP (A)	ELTO (B)	2	4
	Luctor	Volharding	8	0
	Olympia (W)	De Poel	4	0
	Blauw Wit (K)	Vitesse (W)	3	4
1961-10-29	TOGO (G)	Zeelandia	11	3
	Volharding	Vitesse (W)	7	4
1961-11-12	Zeelandia	Animo (S)	2	7
	ELTO (B)	Zuidwesters	7	8
	VEDO	KVL	2	3
	Volharding	Blauw Wit (K)	2	6
1961-11-19	VIOS (K)	TOGO (G)	5	9
	KVL	VEDO	7	6
	Blauw Wit (K)	De Poel	4	4
1961-11-26	Zuidwesters	TOP (A)	9	2
	KVL	AKC (Aa)	6	6
	Luctor	Vitesse (W)	1	0
	WKV	Blauw Wit (K)	2	9
1961-12-10	VEDO	KVL	4	0
	KVL	Atlas	3	4
	Atlas	VEDO	2	7
1961-12-17	Vitesse (W)	Volharding	5	2
	Zuidwesters	TOP (A)	2	2
	TOP (A)	ONDO (M)	4	2
	ONDO (M)	Zuidwesters	4	1
1962-03-11	VOPO	VZOD (W)	11	6
1962-03-18	Animo (S)	Zuidwesters	7	5
	Stormvogels (W)	ONDO (M)	0	11
1962-03-25	Zuidwesters	ELTO (B)	7	4
	ONDO (M)	KVL	6	5
	Luctor	Olympia (W)	12	0
	Volharding	WKV	5	2
	Atlas	DOS (N)²	8	3
1962-04-01	Animo (S)	VIOS (K)	15	1
	ONDO (M)	VEDO	4	4
	De Poel	Volharding	3	2
	Vitesse (W)	Blauw Wit (K)	0	5
1962-04-08	Olympia (W)	Volharding	1	6
1962-04-15	Vitesse (W)	WKV	1	0
	Olympia (W)	Blauw Wit (K)	2	6
1962-04-22	Zuidwesters	Animo (S)	5	7
	TOGO (G)	VIOS (K)	9	1
	AKC (Aa)	Stormvogels (W)	4	5
	Blauw Wit (K)	WKV	7	4
1962-04-29	Animo (S)	ELTO (B)	11	3
	TOP (A)	Zeelandia	3	5
	KVL	Stormvogels (W)	4	6
	Volharding	Luctor	2	2
	De Poel	WKV	7	4
1962-05-06	Zeelandia	TOP (A)	7	3
	Zuidwesters	TOGO (G)	4	4
	Stormvogels (W)	AKC (Aa)	8	9
	Volharding	De Poel	0	3
	Vitesse (W)	Olympia (W)	4	6
1962-05-13	Animo (S)	TOGO (G)	7	6
	Zuidwesters	Zeelandia	3	3
	ONDO (M)	AKC (Aa)	11	2
1962-05-20	Zeelandia	TOGO (G)	1	4
	AKC (Aa)	KVL	3	5
1962-05-27	VIOS (K)	Animo (S)	3	10
	TOP (A)	Zuidwesters	2	8
	AKC (Aa)	VEDO	2	7
	Blauw Wit (K)	Volharding	3	3
1962-06-03	ELTO (B)	Zeelandia	3	2
	VIOS (K)	Zuidwesters	4	3
	Vitesse (W)	Luctor	0	6
	De Poel	Olympia (W)	4	8
1962-06-10	TOP (A)	VIOS (K)	2	7
1962-06-17	TOGO (G)	TOP (A)	7	1
	Luctor	Blauw Wit (K)	8	2
	VZOD (W)	VOPO	6	9
1962-06-24	Vitesse (W)	De Poel	1	4
1962-07-01	TOP (A)	Animo (S)	0	5
	ELTO (B)	TOP (A)	8	5
	De Poel	Vitesse (W)	8	6
	WKV	Luctor	2	9
1962-07-08	VIOS (K)	Zeelandia	5	3
1962-01-21	Unitas (Z)	WIK (K)²	6	4
	Burgh	Brouwershaven	6	1
	SKNWK	Unitas (Z)	2	1
	Burgh	WIK (K)²	5	4
1962-01-28	Brouwershaven	SKNWK	2	5
	Burgh	Unitas (Z)	11	6
	SKNWK	WIK (K)²	10	7
	Unitas (Z)	Brouwershaven	2	4
	OWK (O)	Velocitas (Se)	4	4
1962-02-04	WIK (K)²	Brouwershaven	5	3
1962-02-11	Burgh	SKNWK	2	2
1962-02-18	WIK (K)²	Unitas (Z)	2	2
	Brouwershaven	Burgh	3	6
	Unitas (Z)	SKNWK	6	11
	WIK (K)²	Burgh	3	11
1962-02-25	WIK (K)²	SKNWK	13	8
	Brouwershaven	Unitas (Z)	3	4
	Unitas (Z)	Burgh	4	7
	SKNWK	Brouwershaven	3	5
	Stormvogels (E)	NOAD (D)	4	4
	NOAD (D)	Stormvogels (E)	4	6
	Velocitas (Se)	OWK (O)	7	3
1962-03-04	SKNWK	Burgh	2	9
	Brouwershaven	WIK (K)²	1	2
1962-04-01	Unitas (Z)	Burgh	0	6
	Zeemeeuwen	WIK (K)²	3	3
	Brouwershaven	SKNWK	3	3
	Velocitas (Se)	Stormvogels (E)	2	3
	DES (S)	OWK (O)	1	2
1962-04-08	Burgh	Brouwershaven	3	0
	SKNWK	Zeemeeuwen	2	2
1962-04-15	Zeemeeuwen	Burgh	4	7
	Unitas (Z)	SKNWK	1	3
	Brouwershaven	WIK (K)²	2	0
	Velocitas (Se)	DOSKO (N)	1	4
	OWK (O)	Zwaluwen (E)	2	3
1962-04-22	Burgh	WIK (K)²	8	0
	SKNWK	Brouwershaven	2	2
	Unitas (Z)	Zeemeeuwen	4	5
	Stormvogels (E)	NOAD (D)	5	2
1962-04-29	Burgh	Unitas (Z)	10	1
	Brouwershaven	Zeemeeuwen	2	1
	Stormvogels (E)	DOSKO (N)	1	1
1962-05-13	Burgh	SKNWK	11	0
	WIK (K)²	Zeemeeuwen	3	2
	Brouwershaven	Unitas (Z)	11	2
	Stormvogels (E)	Velocitas (Se)	4	1
1962-05-20	Zeemeeuwen	SKNWK	6	0
	Unitas (Z)	WIK (K)²	1	4
	Brouwershaven	Burgh	4	8
	Velocitas (Se)	NOAD (D)	4	0
	Zwaluwen (E)	OWK (O)	4	0
1962-05-27	Burgh	Zeemeeuwen	10	2
	SKNWK	Unitas (Z)	4	4
	WIK (K)²	Brouwershaven	6	1
	DOSKO (N)	Velocitas (Se)	3	2
1962-06-03	Zeemeeuwen	Unitas (Z)	9	1
	NOAD (D)	Stormvogels (E)	0	1
1962-06-10	WIK (K)²	Burgh	4	6
	SKNWK	WIK (K)²	3	5
	Unitas (Z)	Brouwershaven	2	4
	DOSKO (N)	Stormvogels (E)	2	4
	DES (S)	Zwaluwen (E)	2	9
1962-06-17	SKNWK	Burgh	3	8
	Zeemeeuwen	Brouwershaven	1	4
	DOSKO (N)	NOAD (D)	7	3
1962-06-24	Burgh	WIK (K)²	9	2
	SKNWK	Zeemeeuwen	3	9
	Unitas (Z)	Brouwershaven	1	5
	DOSKO (N)	Stormvogels (E)	4	3
	DES (S)	Zwaluwen (E)	1	8
1962-07-01	Zeemeeuwen	Unitas (Z)	8	4
	SKNWK	WIK (K)²	4	5
	Velocitas (Se)	DOSKO (N)	3	3
1962-07-08	Unitas (Z)	SKNWK	4	5
	Zeemeeuwen	Burgh	3	9
	NOAD (D)	Velocitas (Se)	2	6
	WIK (K)²	Brouwershaven	3	3
1962-07-15	Brouwershaven	Zeemeeuwen	3	2
	Burgh	SKNWK	6	3
	WIK (K)²	Unitas (Z)	10	0
	DOSKO (N)	NOAD (D)	3	1
	OWK (O)	DES (S)	0	5
	Stormvogels (E)	Velocitas (Se)	2	1
1962-07-22	WIK (K)²	SKNWK	5	1
	WIK (K)²	Unitas (Z)	13	1
	Unitas (Z)	Burgh	1	5
	WIK (K)²	Zeemeeuwen	5	4
	SKNWK	Brouwershaven	2	6
	Zwaluwen (E)	OWK (O)	5	0
1962-07-29	Brouwershaven	Burgh	1	4
	NOAD (D)	Stormvogels (E)	0	1
1962-08-05	NOAD (D)	Velocitas (Se)	4	4
1962-08-19	Stormvogels (E)	Unitas (Z)	6	0
