1922-09-24 Olympia (A),-70.5,10.0
1922-09-24 Velox (A),-1100.0,10.0
1922-10-01 KDO,-117.5,10.0
1922-10-01 SSS (A),30.5,10.0
1922-10-07 Zwart Wit,304.75,10.0
1922-10-08 DEDO,149.0,10.0
1922-10-08 GHBSC,54.75,10.0
1922-10-08 GKV,160.5,10.0
1922-10-08 HBS (DB),-44.5,10.0
1922-10-15 Hollandia,351.0,10.0
1922-10-15 Trekvogels (A),-286.25,10.0
1922-10-15 Zwaluwen (A),44.0,10.0
1922-10-22 DES (D),-353.25,10.0
1922-10-22 Gorssel,-94.0,10.0
1922-10-22 HBS (De),288.5,10.0
1922-10-22 Phoenix (Z),-85.0,10.0
1922-10-22 Rohda (A),2.75,10.0
1922-10-22 Sloten,81.5,10.0
1922-10-28 TOP (V),34.5,10.0
1922-10-29 NIVO,21.25,10.0
1922-11-05 Blauw Wit (O),-70.5,10.0
1922-11-05 DIO (O),-96.5,10.0
1922-11-19 Judea,-30.5,10.0
1922-12-31 LEKC,-287.0,10.0
1923-02-04 DDM (O),-501.5,10.0
1923-02-04 MKV,-124.0,10.0
1923-04-08 DDB,-208.5,10.0
1923-04-22 Blauw Geel,30.25,10.0
1923-04-22 SCS,33.0,10.0
1923-04-22 SKC (Sc),57.25,10.0
1923-06-24 DOS (L),234.5,10.0
1923-06-24 Doel,-302.75,10.0
1923-08-12 DKC (DZ),177.25,10.0
1923-08-12 NKC (?),81.75,10.0
1923-09-09 HJWDO,-218.75,10.0
1923-09-09 Helder,-558.0,10.0
1923-09-09 Kraaien,-412.5,10.0
1923-09-09 SEV (E),-571.25,10.0
1923-09-09 TOV (M),225.5,10.0
1923-09-09 Trekvogels (R),-148.75,10.0
1923-09-09 Voorwaarts (O),31.0,10.0
1923-09-09 WIK (O),-147.5,10.0
1923-09-16 DWS,296.0,10.0
1923-09-16 Zuiden (R),264.75,10.0
1923-09-30 Go Ahead,-446.5,10.0
1923-09-30 KDO (Ap),175.0,10.0
1923-09-30 Laren,-600.0,10.0
1923-09-30 Nieuwe Turnkring,-21.0,10.0
1923-09-30 VZOD (L),0.0,10.0
1923-10-28 DKC (Do),251.5,10.0
1923-10-28 NOAD,-285.25,10.0
1923-10-28 ODI (H),18.0,10.0
1923-10-28 Oliveo,-599.25,10.0
1923-11-04 Achilles (H),-34.0,10.0
1923-11-04 Naaldwijk,-124.0,10.0
1923-11-25 Donar,-660.25,10.0
1923-11-25 VIOS (Bo),-284.0,10.0
1923-11-25 Vooruitgang,105.0,10.0
1923-11-25 Wilhelmina,-60.75,10.0
1923-11-25 Zwaluw,637.0,10.0
1923-12-16 Keppel,-324.25,10.0
1923-12-16 SIL,-436.75,10.0
1924-01-27 Achilles (Am),-81.0,10.0
1924-04-27 UDI (W),-19.0,10.0
1924-04-27 Volharding (H),-218.5,10.0
1924-05-04 VZK,-260.0,10.0
1924-05-25 Friso (A),193.5,10.0
1924-06-01 GKC (Go),-125.5,10.0
1924-09-14 Ready (R),-309.25,10.0
1924-09-21 Fazanten,-50.75,10.0
1924-09-21 Hinde,-59.0,10.0
1924-09-21 VIOS (Bu),513.5,10.0
1924-10-05 Bilthoven,46.75,10.0
1924-10-05 DIO,31.25,10.0
1924-10-05 Quick (U),291.5,10.0
1924-10-12 De Tovers,67.0,10.0
1924-10-12 Gelre,-86.0,10.0
1924-10-12 ODO,-438.0,10.0
1924-10-12 RAP,115.0,10.0
1924-10-12 TOP (R),379.75,10.0
1924-10-19 Actief,31.25,10.0
1924-10-19 EBKC,322.5,10.0
1924-10-19 RCU,-540.5,10.0
1924-10-19 SAMOS,-146.75,10.0
1924-10-26 MAAS,-102.0,10.0
1924-11-02 TDW,507.5,10.0
1924-11-16 EKC,-123.75,10.0
1924-11-16 OKC,150.75,10.0
1924-12-07 DES (V),-387.0,10.0
1924-12-07 DOTO,20.0,10.0
1924-12-07 SGOC,-335.0,10.0
1924-12-07 WKC,119.75,10.0
1925-01-04 HERO,-118.5,10.0
1925-01-04 Progress,32.25,10.0
1925-01-18 Phoenix,-171.5,10.0
1925-01-25 Ons Buiten,-119.5,10.0
1925-01-25 Zwaluwen (R),375.5,10.0
1925-02-01 Ready (W),264.0,10.0
1925-03-22 Juliana,290.0,10.0
1925-03-22 TOG (V),-135.0,10.0
1925-03-29 Wit Zwart,52.25,10.0
1925-04-05 Ready (M),-870.0,10.0
1925-04-05 Teutonia,500.0,10.0
1925-05-17 BLEI,-8.0,10.0
1925-05-17 Juliana (S),-685.75,10.0
1925-05-17 ODI,-61.5,10.0
1925-05-17 Zwaluwen (BoZ),-71.25,10.0
1925-05-17 Zwaluwen (LZ),-47.0,10.0
1925-05-31 Zwanenberg,-449.75,10.0
1925-06-14 Leeuwarden,87.0,10.0
1925-06-14 Nieuwe Kracht,-276.75,10.0
1925-06-21 Kinea (K),-25.25,10.0
1925-06-28 VIOS (Ni),309.0,10.0
1925-09-13 Dubbel Zes,-217.0,10.0
1925-09-27 Nieuwendam,-599.75,10.0
1925-10-04 Quick (D),-163.75,10.0
1925-10-25 Robur,-488.5,10.0
1925-10-25 Zwaluw,-97.0,10.0
1925-11-01 ODO,331.5,10.0
1925-11-22 DVG,-52.0,10.0
1925-11-22 Olympiaan,-123.25,10.0
1925-11-22 Osno,-126.0,10.0
1925-11-22 Rozenkwartier,271.5,10.0
1926-01-31 Kadimah,-240.0,10.0
1926-01-31 Rapid (Ap),-427.75,10.0
1926-01-31 Zuiderkwartier²,201.5,10.0
1926-04-25 Bakkeveen,-176.5,10.0
1926-04-25 SVN,40.5,10.0
1926-06-06 KKC,-362.5,10.0
1926-07-25 Voltas,290.0,10.0
1926-08-01 Wez Handich,-176.0,10.0
1926-08-01 Wit Zwart (L),-139.0,10.0
1926-08-22 LOV,236.0,10.0
1926-08-22 VIOS (M),-65.5,10.0
1926-09-26 Baerne,157.5,10.0
1926-09-26 Rood Wit,79.0,10.0
1926-09-26 SDL,4.0,10.0
1926-09-26 Spangen,206.25,10.0
1926-09-26 Sparta (B),-600.0,10.0
1926-10-03 Samen Een,-194.0,10.0
1926-10-03 Sparta (A),61.0,10.0
1926-10-17 KVTO,-184.5,10.0
